qid,doc_id,og_score,p_score,og_rank,p_rank
1092391,7583330,101.66427612304688,103.57030487060547,5,4
1092391,7935074,96.97077941894531,100.7551498413086,60,52
1092391,7242575,97.91796112060547,101.97257232666016,51,29
1092391,7317000,96.76378631591797,101.1585922241211,63,46
1092391,7550591,98.42141723632812,101.78329467773438,48,33
1092391,7993331,96.75272369384766,101.42533111572266,65,40
1092391,2525170,96.8467025756836,100.96134948730469,64,52
1092391,7588934,97.01858520507812,100.50955200195312,61,61
1092391,7657626,96.466064453125,105.79432678222656,69,1
1092391,7390960,96.8870849609375,102.77307891845703,65,13
1092391,7869629,99.48353576660156,102.85493469238281,32,12
1092391,7330528,100.64901733398438,102.1244888305664,13,29
1092391,7221920,96.8155746459961,100.64610290527344,69,63
1092391,7220975,96.57859802246094,97.826904296875,73,75
1092391,4678132,98.13610076904297,100.98484802246094,53,56
1092391,7689572,98.07697296142578,103.27054595947266,54,8
1092391,493167,100.5935287475586,101.16122436523438,17,53
1092391,7895865,104.7196044921875,106.0660171508789,2,1
1092391,1100911,97.87290954589844,100.92611694335938,59,61
1092391,7197542,99.60758209228516,102.00752258300781,32,35
1092391,2480040,94.7515869140625,99.2840347290039,82,79
1092391,7497736,103.86746215820312,104.84188079833984,3,3
1092391,7650538,102.17063903808594,102.9446029663086,5,15
1092391,7967681,96.89571380615234,100.78032684326172,75,68
1092391,7082678,96.56892395019531,100.25341033935547,83,77
1092391,7138502,95.61161041259766,100.59326934814453,86,74
1092391,7132812,102.10580444335938,104.26483154296875,6,5
1092391,7757873,96.84888458251953,101.59552001953125,78,45
1092391,7946990,98.6226577758789,100.77580261230469,51,71
1092391,7606522,95.69651794433594,101.10032653808594,89,61
1092391,7078336,95.95225524902344,101.96363830566406,89,41
1092391,7089215,98.58041381835938,101.04061126708984,52,65
1092391,7144010,97.98347473144531,99.92919921875,64,88
1092391,7341084,101.18095397949219,101.56951904296875,15,47
1092391,7827756,99.54566192626953,102.43685913085938,40,30
1092391,6057028,99.37306213378906,101.67562103271484,44,47
1092391,7289701,96.16566467285156,100.15062713623047,94,88
1092391,7185490,95.15913391113281,98.37437438964844,98,98
1092391,7770151,95.8864974975586,100.52144622802734,96,85
1089645,7082804,103.16085815429688,104.13489532470703,1,1
1089645,7964042,101.77815246582031,104.62574768066406,2,1
1089645,7271167,98.85986328125,101.18069458007812,3,3
1089645,7120173,99.54895782470703,102.71913146972656,3,3
1089645,7947070,102.77873229980469,106.36353302001953,2,1
1089645,7442673,99.4773941040039,103.27995300292969,5,4
1089645,7881050,103.17181396484375,105.4792709350586,1,2
1089645,7267527,100.36418151855469,102.72724151611328,5,6
1089645,7958943,103.17672729492188,106.54803466796875,1,1
1089645,7156447,101.61164093017578,102.63990783691406,6,9
1089645,7079676,99.96231079101562,102.66837310791016,8,9
1089645,7750169,102.65076446533203,105.3395767211914,5,4
1089645,7118484,103.61972045898438,106.32633972167969,1,3
1089645,7118301,98.62239074707031,100.52987670898438,14,14
1089645,7272003,99.3207015991211,102.68911743164062,13,11
1089645,7146139,101.53211212158203,103.72663879394531,9,8
1089645,7626921,101.15910339355469,103.82234954833984,10,8
1089645,7469699,98.25758361816406,101.22418975830078,18,16
1089645,7454863,100.53338623046875,103.41883850097656,11,10
1089645,7465491,101.07168579101562,104.12914276123047,11,8
1089645,7806919,100.99665832519531,104.24057006835938,12,7
1089645,7935017,102.37339782714844,104.5810775756836,7,7
1089645,7729693,100.6149673461914,103.7098388671875,14,13
1089645,7120073,99.97122192382812,104.9306869506836,17,6
1089645,7242969,97.60931396484375,101.20597076416016,25,23
1089645,7256738,96.71742248535156,101.09953308105469,26,25
1089645,7597457,98.38076782226562,102.0391845703125,24,22
1089645,7959315,102.27058410644531,104.52174377441406,8,9
1089645,7278548,96.70674896240234,98.9435806274414,29,29
1089645,7080091,102.28866577148438,104.99014282226562,8,6
1089645,7502716,100.54638671875,102.06631469726562,17,24
1089645,7817733,98.2797622680664,102.4408950805664,28,24
1089645,7218572,99.66725158691406,103.46385192871094,22,17
1089645,7204742,101.43108367919922,103.93485260009766,13,14
1089645,7265543,99.3598403930664,101.79035949707031,26,29
1089645,7852599,97.02416229248047,99.9001693725586,34,35
1089645,7842241,98.07960510253906,103.1918716430664,33,21
1089645,7947632,99.65448760986328,102.78545379638672,24,22
1089645,7707024,101.02078247070312,103.38787078857422,16,20
1089645,7673699,99.39826202392578,102.0270767211914,28,32
1089645,7365611,101.11177062988281,103.35087585449219,15,21
1089645,7955177,101.05565643310547,103.90629577636719,17,15
1089645,7137482,99.26483917236328,101.49075317382812,33,36
1089645,7318114,97.5426254272461,100.38321685791016,41,42
1089645,7455679,98.67951965332031,103.02482604980469,35,25
1089645,7775637,99.73452758789062,102.66067504882812,26,31
1089645,7613590,98.21353149414062,101.99116516113281,41,37
1089645,7624305,98.17728424072266,101.39189910888672,42,40
1089645,7627245,99.64151763916016,102.864990234375,29,26
1089645,7247530,97.50475311279297,99.69537353515625,47,49
1089645,7263359,101.93869018554688,102.1215591430664,10,35
1089645,7114517,94.00132751464844,101.92893981933594,52,40
1089645,4778293,101.10100555419922,104.52983093261719,17,10
1089645,7151971,100.0116195678711,103.27938079833984,26,25
1089645,7757735,98.41085815429688,101.16532135009766,42,49
1089645,7556882,102.77366638183594,105.3435287475586,6,5
1089645,7583207,98.5979232788086,102.803466796875,43,30
1089645,7478541,95.23403930664062,98.18959045410156,57,58
1089645,7576731,95.86872100830078,99.17362976074219,57,57
1089645,7202098,96.80223846435547,102.54106903076172,55,38
1089645,7831313,98.5855712890625,103.22156524658203,44,27
1089645,7483172,95.10652160644531,98.8656234741211,61,61
1089645,7119187,99.07179260253906,101.44979095458984,40,49
1089645,7408152,98.25518035888672,102.25370788574219,50,41
1089645,7735236,98.22928619384766,101.07235717773438,51,57
1089645,7144391,98.72647094726562,102.78562927246094,42,32
1089645,7622850,96.6703872680664,99.8172607421875,63,62
1089645,7415340,101.859375,105.15448760986328,12,7
1089645,7619127,97.27454376220703,101.09934997558594,60,59
1089645,7515975,100.60873413085938,103.56592559814453,25,22
1089645,7399769,100.76557922363281,102.62800598144531,24,42
1089645,7734195,99.94389343261719,102.84313201904297,33,33
1089645,7750477,101.42977905273438,103.77751159667969,17,20
1089645,7398606,97.94110870361328,101.99440002441406,61,52
1089645,7581655,100.15737915039062,102.32572174072266,31,47
1089645,7143926,97.39012145996094,100.17977905273438,66,69
1089645,7599025,97.97679138183594,100.93849182128906,62,67
1089645,7376630,93.06800842285156,102.02152252197266,78,53
1089645,7201894,97.99225616455078,100.80677795410156,62,69
1089645,7569884,99.3634262084961,103.30127716064453,43,28
1089645,7910921,97.38200378417969,101.7179183959961,70,59
1089645,7739212,100.24120330810547,102.22760009765625,31,50
1089645,7329090,99.05926513671875,102.90843963623047,49,34
1089645,7650075,95.40805053710938,99.20756530761719,80,80
1089645,3059280,100.2612075805664,103.86222076416016,31,19
1089645,7940567,94.84065246582031,99.9657211303711,84,78
1089645,7893603,96.9936752319336,100.34349060058594,76,77
1089645,7796324,99.23495483398438,102.4975814819336,49,49
1089645,7212848,98.46528625488281,102.14219665527344,58,54
1089645,2554945,94.86001586914062,98.9195327758789,87,88
1089645,7273555,99.1243896484375,101.56876373291016,50,65
1089645,7398113,97.2573471069336,99.66038513183594,78,86
1089645,7207496,96.00542449951172,99.95431518554688,85,83
1089645,7337562,97.94698333740234,102.4246826171875,71,51
1089645,7783710,99.36151885986328,100.41645812988281,46,80
1089645,7738757,96.83859252929688,101.12390899658203,83,74
1089645,7208390,92.65963745117188,100.77987670898438,97,80
1089645,7769532,98.91398620605469,102.6916732788086,54,43
1089645,7230403,98.49100494384766,101.70883178710938,61,67
1089645,1357096,98.06365203857422,101.49769592285156,72,69
1047917,7188469,98.50183868408203,100.566650390625,1,1
1047917,7371568,103.37666320800781,106.58474731445312,1,1
1047917,7760975,101.54744720458984,105.58562469482422,2,2
1047917,7590829,101.97270202636719,104.39054870605469,2,3
1047917,7986496,102.28910827636719,104.68744659423828,2,3
1047917,7329844,102.63145446777344,105.60065460205078,2,2
1047917,7846661,96.17516326904297,102.36470031738281,7,6
1047917,1837320,100.25157165527344,105.8187255859375,6,2
1047917,1474436,103.5681381225586,107.1014175415039,1,1
1047917,7383919,103.44226837158203,105.60584259033203,2,4
1047917,1433239,102.83939361572266,104.93286895751953,4,7
1047917,3367824,101.00823211669922,104.57069396972656,9,9
1047917,7798200,98.60237884521484,103.12513732910156,11,11
1047917,7742882,98.7077865600586,102.26127624511719,11,13
1047917,7443887,103.03510284423828,105.9095230102539,4,3
1047917,7558360,101.02127075195312,103.75956726074219,10,12
1047917,1396948,103.91940307617188,105.98160552978516,1,3
1047917,7224576,98.19934844970703,103.55328369140625,17,14
1047917,7183368,104.9451675415039,106.70790100097656,1,2
1047917,7781139,102.25121307373047,104.07200622558594,10,14
1047917,7875009,102.86006164550781,106.33344268798828,7,4
1047917,7326977,101.76078033447266,104.43768310546875,13,14
1047917,7650075,99.22607421875,102.69497680664062,18,20
1047917,7768743,101.503662109375,105.57490539550781,15,11
1047917,7791768,93.81320190429688,102.37438201904297,25,22
1047917,7707024,97.70314025878906,100.14266204833984,24,26
1047917,7698784,100.49479675292969,103.73859405517578,18,19
1047917,7567586,100.8166732788086,105.61336517333984,18,8
1047917,7187564,97.7969970703125,103.68511962890625,26,21
1047917,7188670,101.37171936035156,104.68485260009766,16,15
1047917,7107568,101.2586669921875,103.75994110107422,17,20
1047917,7844019,98.677001953125,104.79180908203125,25,14
1047917,8001367,101.5564956665039,105.22311401367188,14,13
1047917,7523960,101.44680786132812,105.15714263916016,17,14
1047917,5176354,100.35606384277344,104.27532958984375,24,22
1047917,7081482,93.84236145019531,99.77191162109375,35,36
1047917,7841085,98.79747772216797,103.71326446533203,27,27
1047917,7067677,100.69086456298828,104.25357818603516,23,23
1047917,471602,100.30779266357422,103.74916076660156,26,27
1047917,7462026,101.11136627197266,104.29032135009766,20,22
1047917,7739791,102.95159149169922,105.73833465576172,7,8
1047917,7750511,102.37651062011719,106.03669738769531,11,5
1047917,7490832,100.29542541503906,103.74639892578125,30,31
1047917,7733928,101.77489471435547,103.16474914550781,15,36
1047917,7848704,99.61225891113281,100.87076568603516,33,42
1047917,7363322,101.42752838134766,103.62345886230469,21,35
1047917,7211406,97.911865234375,103.951904296875,42,28
1047917,7363145,100.15135192871094,103.80563354492188,34,29
1047917,7451398,99.688232421875,103.35684967041016,35,39
1047917,7333163,97.98527526855469,101.48045349121094,44,46
1047917,7627391,102.15340423583984,104.51644134521484,14,22
1047917,7992096,100.22454833984375,105.11308288574219,35,17
1047917,7514721,98.66484069824219,102.52214813232422,43,45
1047917,7077382,94.87654113769531,103.30560302734375,52,42
1047917,346971,101.01537322998047,104.61713409423828,27,22
1047917,7714162,101.32547760009766,103.70124053955078,24,39
1047917,7185662,99.96669006347656,103.55812072753906,39,42
1047917,7321899,98.90908813476562,102.99928283691406,43,48
1047917,4394302,100.7583999633789,102.86112213134766,31,49
1047917,2946080,99.81581115722656,103.50299072265625,41,44
1047917,7500436,96.7562026977539,101.668212890625,57,56
1047917,7557434,100.00755310058594,103.24925994873047,40,47
1047917,7540805,98.18186950683594,102.25559997558594,54,57
1047917,7544224,99.89665985107422,104.15589904785156,42,30
1047917,7387266,100.30846405029297,103.17839050292969,35,49
1047917,1743739,102.04735565185547,104.49571228027344,15,25
1047917,7925126,96.24613952636719,100.17471313476562,63,65
1047917,7935130,96.99107360839844,100.88163757324219,62,63
1047917,2438646,98.98908996582031,103.13875579833984,49,52
1047917,7659558,100.06263732910156,103.96180725097656,42,33
1047917,7976655,98.22139739990234,100.47058868408203,58,68
1047917,6792346,95.89299011230469,103.81660461425781,69,35
1047917,7252662,99.25086212158203,102.30511474609375,49,62
1047917,7965901,98.14582061767578,101.58097076416016,62,66
1047917,3232958,102.43047332763672,103.824462890625,11,35
1047917,7409861,99.55616760253906,103.50514221191406,50,49
1047917,2603240,99.1551742553711,102.58940887451172,53,61
1047917,7380693,99.34150695800781,103.07655334472656,51,58
1047917,7127528,102.6046142578125,105.12981414794922,11,17
1047917,7198089,99.64859771728516,103.80663299560547,50,38
1047917,6956847,98.7437744140625,102.25849914550781,60,70
1047917,7221124,99.51590728759766,103.89166259765625,53,36
1047917,7555346,96.63821411132812,103.31489562988281,77,55
1047917,7539545,98.32965087890625,103.25480651855469,67,57
1047917,7921339,97.2244644165039,100.78549194335938,76,80
1047917,7714160,100.69367980957031,103.62639617919922,35,49
1047917,7539216,96.88270568847656,103.68000793457031,79,49
1047917,7733279,96.57461547851562,101.45457458496094,82,80
1047917,7041358,98.73680877685547,103.3595199584961,63,56
1047917,7291169,100.49179077148438,103.63675689697266,38,50
1047917,7794522,94.95611572265625,102.02401733398438,88,79
1047917,7686735,100.5021743774414,102.83936309814453,37,70
1047917,7211610,100.02420806884766,104.48126983642578,48,27
1047917,7869066,97.74272155761719,103.0633316040039,80,69
1047917,7925513,99.44915008544922,103.84442138671875,58,38
1047917,7192781,98.06153869628906,101.97428894042969,78,84
1047917,7574541,99.29267883300781,101.13685607910156,60,89
1047917,7326875,95.44491577148438,101.29389190673828,94,89
1047917,7125623,97.57048034667969,101.35334777832031,85,89
1047917,7326072,98.33000183105469,101.93626403808594,74,85
1005131,7255023,104.03562927246094,104.9468994140625,1,1
1005131,7601069,93.525146484375,100.52835083007812,2,2
1005131,7260196,97.37686920166016,99.35652923583984,2,3
1005131,7084844,96.55196380615234,99.89404296875,3,3
1005131,7241951,93.99781036376953,97.41773223876953,4,5
1005131,7085194,95.70245361328125,100.11956024169922,4,3
1005131,5459057,92.75273132324219,99.3117446899414,7,6
1005131,7430667,96.17707824707031,98.8802719116211,4,7
1005131,7138770,97.31615447998047,99.47876739501953,3,5
1005131,7360776,95.93270111083984,98.62908935546875,6,9
1005131,7185091,96.28643035888672,99.86408996582031,5,5
1005131,7783395,96.69680786132812,102.27843475341797,4,2
1005131,1186091,96.72134399414062,100.24401092529297,4,4
1005131,3192747,96.77877044677734,98.31260681152344,4,13
1005131,7830643,95.57072448730469,97.94620513916016,12,14
1005131,7497736,99.3606185913086,102.43021392822266,2,2
1005131,7129543,97.81244659423828,100.40742492675781,3,5
1005131,7513792,100.35697937011719,100.72225952148438,2,4
1005131,7260912,93.6741714477539,97.68242645263672,17,18
1005131,7753135,95.58853149414062,100.03541564941406,15,9
1005131,7881906,97.65470886230469,100.4775619506836,5,6
1005131,7381328,100.26521301269531,100.91122436523438,3,4
1005131,7765557,97.45521545410156,99.56937408447266,7,14
1005131,7393316,100.60832977294922,103.40005493164062,2,2
1005131,7937339,94.632080078125,97.89244079589844,21,23
1005131,7646494,91.75216674804688,98.26436614990234,26,22
1005131,7587676,97.81412506103516,101.43043518066406,6,5
1005131,7362008,102.8049545288086,101.4995346069336,2,5
1005131,7163603,100.24793243408203,104.1929702758789,6,2
1005131,7968817,91.51497650146484,96.59710693359375,30,30
1005131,7334542,96.91803741455078,99.36622619628906,14,20
1005131,7770024,95.80001068115234,100.25430297851562,22,13
1005131,7624329,93.23237609863281,96.47023010253906,30,33
1005131,7969248,95.83209991455078,100.56517791748047,22,10
1005131,7790807,89.2022476196289,97.64282989501953,35,32
1005131,7271568,94.92361450195312,99.09337615966797,27,25
1005131,7074710,101.3682632446289,103.74453735351562,3,3
1005131,7535109,91.73807525634766,96.27283477783203,36,38
1005131,7151990,97.71255493164062,99.14966583251953,11,26
1005131,6225607,92.77053833007812,98.06658935546875,35,32
1005131,1161630,101.9169692993164,101.88118743896484,3,7
1005131,7512854,92.9207763671875,98.71463012695312,36,30
1005131,1365657,94.60769653320312,100.39678192138672,32,16
1005131,7742868,98.5620346069336,101.00354766845703,10,10
1005131,7678527,97.54855346679688,101.75344848632812,15,8
1005131,7188494,92.0382308959961,98.52643585205078,42,35
1005131,7281645,93.38572692871094,96.97457885742188,38,44
1005131,7989022,97.55137634277344,100.3942642211914,15,19
1005131,7788915,97.15132141113281,100.28294372558594,20,20
1005131,7551052,98.84465026855469,100.77699279785156,10,13
1005131,7715968,95.52027893066406,97.79084777832031,35,44
1005131,7539156,95.04134368896484,100.07050323486328,36,25
1005131,7860462,95.08769989013672,99.22026062011719,36,34
1005131,7112009,90.01385498046875,95.43443298339844,53,54
1005131,7511201,95.33182525634766,100.81681823730469,36,13
1005131,7799790,97.68144226074219,99.0929946899414,15,38
1005131,7106218,93.65271759033203,96.9666519165039,45,53
1005131,7408002,96.65377807617188,100.10935974121094,27,26
1005131,7806138,100.14140319824219,99.69603729248047,9,31
1005131,7559244,97.09638977050781,101.55110168457031,24,9
1005131,7264031,98.06492614746094,101.30793762207031,13,12
1005131,7401592,96.74374389648438,101.07320404052734,28,13
1005131,7280045,95.824462890625,100.63018798828125,37,19
1005131,7296936,94.30427551269531,97.31546783447266,49,58
1005131,7416464,100.24190521240234,102.97982025146484,9,5
1005131,7484648,95.37306213378906,99.43284606933594,44,39
1005131,7083057,98.59967041015625,99.57058715820312,13,37
1005131,7360146,93.42616271972656,96.86924743652344,57,64
1005131,7695072,97.8521728515625,101.2525863647461,16,14
1005131,7183600,94.87954711914062,97.36128234863281,51,62
1005131,7355485,91.53901672363281,98.7704086303711,68,50
1005131,7205912,93.3303451538086,96.16380310058594,61,71
1005131,7687609,94.27729797363281,101.00276184082031,55,17
1005131,7155192,96.35972595214844,97.1817398071289,36,66
1005131,7113831,95.74388885498047,97.97573852539062,43,58
1005131,7668437,96.94342041015625,101.09552001953125,29,15
1005131,7958312,92.53118896484375,97.34156036376953,70,67
1005131,7888626,92.00044250488281,95.15553283691406,72,78
1005131,7512494,98.3179931640625,101.09555053710938,15,15
1005131,7903338,95.33622741699219,99.57254028320312,51,41
1005131,7708541,96.282958984375,100.2102279663086,40,34
1005131,7539981,96.56705474853516,98.85626983642578,37,55
1005131,7368329,85.75438690185547,96.18862915039062,83,80
1005131,7857918,94.221923828125,102.42172241210938,63,7
1005131,7407951,94.5273666381836,97.21729278564453,61,74
1005131,7155329,97.92597961425781,100.39521789550781,17,31
1005131,7099584,93.54574584960938,98.99644470214844,69,56
1005131,6026974,89.39875793457031,95.98421478271484,86,86
1005131,7431817,94.0654525756836,96.31261444091797,66,83
1005131,7995612,97.33267211914062,102.91211700439453,28,6
1005131,7110606,92.38683319091797,98.56292724609375,81,63
1005131,7640682,95.49474334716797,100.364501953125,54,34
1005131,7582911,92.5106430053711,95.96995544433594,82,91
1005131,7227143,89.82414245605469,96.00485229492188,91,90
1005131,7487952,90.74514770507812,98.12300109863281,90,68
1005131,7744664,95.94036102294922,97.71733856201172,45,74
1005131,7520483,88.68687438964844,94.75068664550781,96,97
1005131,7508547,93.24445343017578,98.34498596191406,78,66
1005131,66361,92.04367065429688,94.68186950683594,86,99
1005131,7864307,94.78411865234375,97.67207336425781,63,77
1005798,7254169,97.08454895019531,100.27423095703125,1,1
1005798,7167609,98.79908752441406,103.00606536865234,1,1
1005798,1524326,95.78244018554688,101.96821594238281,3,2
1005798,7173017,97.39572143554688,102.70967864990234,2,2
1005798,2753653,95.4134750366211,101.58920288085938,5,4
1005798,7360776,97.62921142578125,103.3427505493164,2,1
1005798,7955263,91.1871566772461,96.33039855957031,7,7
1005798,151534,95.20852661132812,102.00738525390625,7,4
1005798,7087695,95.64945983886719,103.4814453125,6,1
1005798,7783395,94.05025482177734,99.85675811767578,9,9
1005798,5484835,93.69564056396484,102.33233642578125,10,5
1005798,7230876,91.392578125,99.16523742675781,11,11
1005798,7816751,91.51814270019531,97.4766845703125,11,12
1005798,7396548,91.50776672363281,99.13488006591797,12,12
1005798,7963231,92.85261535644531,98.73726654052734,11,13
1005798,7989122,94.51107025146484,99.41828918457031,9,11
1005798,2661216,93.47432708740234,98.10415649414062,12,15
1005798,7660004,91.77381896972656,100.1795425415039,14,10
1005798,7827598,91.69662475585938,97.85582733154297,15,17
1005798,7646090,94.09548950195312,97.65345001220703,10,18
1005798,7420141,94.544921875,98.35699462890625,9,16
1005798,7156466,91.4620590209961,98.54766845703125,20,16
1005798,2059913,95.12615966796875,100.58573150634766,9,9
1005798,598109,91.09839630126953,101.5633544921875,24,9
1005798,4788406,96.2088623046875,102.77690887451172,5,4
1005798,7838221,94.73109436035156,102.09300994873047,11,7
1005798,7337323,92.9037094116211,99.30599975585938,18,17
1005798,7618413,100.28704833984375,103.29411315917969,1,3
1005798,7958909,93.515380859375,97.46353149414062,18,28
1005798,7856785,93.14009857177734,99.47039794921875,20,17
1005798,7723066,95.86139678955078,101.87667846679688,7,11
1005798,7686570,90.83721923828125,97.03627014160156,32,31
1005798,5280730,93.487548828125,98.59408569335938,20,24
1005798,7858222,91.82832336425781,95.55017852783203,25,34
1005798,7204987,93.50487518310547,101.1657943725586,20,14
1005798,7877215,90.83956909179688,95.93296813964844,35,35
1005798,7847653,87.07117462158203,91.2288818359375,37,37
1005798,7160927,94.3927230834961,101.87507629394531,16,12
1005798,7592578,91.72096252441406,98.8501968383789,29,25
1005798,7273891,94.85955047607422,97.94857788085938,13,31
1005798,7920575,89.74422454833984,99.4289321899414,40,21
1005798,7873839,91.82502746582031,96.00468444824219,29,39
1005798,7688991,94.01551055908203,99.23932647705078,20,24
1005798,7163603,96.83734130859375,104.50946044921875,6,1
1005798,7621489,94.49577331542969,103.00349426269531,18,6
1005798,7279289,91.36199951171875,97.9083251953125,40,36
1005798,10462,95.3364486694336,102.35284423828125,12,9
1005798,7252539,86.4258041381836,92.18844604492188,48,47
1005798,7138770,98.08174896240234,103.55313873291016,3,2
1005798,7524898,92.49857330322266,99.28651428222656,33,28
1005798,7591471,87.55345153808594,93.52783203125,49,49
1005798,2177965,89.86824035644531,94.56591796875,48,49
1005798,7393316,98.56439208984375,103.94830322265625,3,2
1005798,3182069,91.89270782470703,98.87269592285156,35,33
1005798,7330660,98.11778259277344,102.3259506225586,4,13
1005798,7198959,89.83240509033203,94.30082702636719,52,53
1005798,7942417,92.3221435546875,99.53883361816406,36,26
1005798,7124396,96.00346374511719,103.87059020996094,11,3
1005798,7363701,91.75372314453125,97.91766357421875,42,44
1005798,7481663,86.5500717163086,95.89684295654297,59,54
1005798,7093624,90.9498291015625,98.26068878173828,52,42
1005798,6434719,89.10038757324219,97.36212921142578,58,51
1005798,7911799,89.45863342285156,95.13772583007812,58,58
1005798,7853204,102.09957885742188,104.6488265991211,1,1
1005798,7725338,96.99697875976562,102.62456512451172,10,13
1005798,7716624,94.77564239501953,101.20429992675781,22,24
1005798,7272351,89.69564819335938,96.58982849121094,61,56
1005798,2488243,88.684814453125,92.77433013916016,64,66
1005798,7968555,90.84625244140625,95.31182861328125,56,62
1005798,7629139,93.18366241455078,97.99812316894531,36,47
1005798,7136547,90.3567886352539,97.62438201904297,60,53
1005798,7273159,87.70205688476562,96.43260955810547,68,59
1005798,7866647,93.77510070800781,101.58689880371094,31,23
1005798,7763209,93.23639678955078,102.34186553955078,37,15
1005798,7132959,98.39491271972656,105.30560302734375,5,1
1005798,7421160,88.9032211303711,93.64456176757812,70,72
1005798,7682492,98.34075927734375,102.6446762084961,6,14
1005798,7747672,94.07916259765625,100.45074462890625,31,31
1005798,6311439,88.86148071289062,92.08863067626953,73,78
1005798,7758951,99.44232940673828,104.27542114257812,3,4
1005798,7565509,94.206787109375,100.66731262207031,31,31
1005798,7758708,94.72486877441406,100.29000854492188,27,34
1005798,7921289,94.76734161376953,99.38829803466797,26,42
1005798,7406927,93.93746185302734,100.00958251953125,38,37
1005798,3838733,92.0478286743164,100.20927429199219,52,36
1005798,7154462,91.25269317626953,95.82266235351562,65,75
1005798,7245533,91.42062377929688,97.96389770507812,63,59
1005798,3014034,91.12806701660156,97.59970092773438,68,66
1005798,1381291,92.21755981445312,99.0464096069336,52,50
1005798,7859322,89.85165405273438,94.77191925048828,77,82
1005798,7619495,93.54075622558594,101.97608947753906,41,23
1005798,7948267,91.96214294433594,97.07219696044922,55,72
1005798,7316188,89.62354278564453,98.70732879638672,83,55
1005798,8009377,92.07701873779297,101.81842803955078,54,27
1005798,7914201,95.27894592285156,103.27178192138672,22,11
1005798,7504079,93.55415344238281,101.58915710449219,42,30
1005798,7086430,86.70488739013672,91.63642883300781,95,96
1005798,7949989,90.06527709960938,99.47496795654297,81,45
1005798,7427465,90.64287567138672,97.21736145019531,80,77
1005798,7422184,85.2092056274414,89.69374084472656,100,100
